k_h
"{'world war two': 2, 'shooting': 1, 'year 1943': 1, 'sea': 1, 'military': 1, 'commander': 1, 'minefield': 1, 'intelligence': 1, 'corpse': 1, 'dead body': 1, 'photograph': 1, 'spain': 1, 'winston churchill character': 1, 'sicily': 1, 'london england': 1, 'based on true story': 1, 'based on book': 1, 'hand job': 1, 'agent': 0, 'secret service': 0, 'british secret service': 0, 'mi5': 0, 'what happened to epilogue': 0, 'dead body on a beach': 0, 'love letter': 0, 'map': 0, 'swastika': 0, 'giving a toast': 0, 'drink': 0, 'drinking': 0, 'cigarette smoking': 0, 'jealousy': 0, 'british army': 0, 'british soldier': 0, 'greece': 0, 'huelva spain': 0, 'cadiz spain': 0, 'man wears eyeglasses': 0, 'spanish spoken': 0, 'subtitled scene': 0, 'briefcase': 0, 'typewriter': 0, 'ian fleming character': 0, 'narrated by character': 0, 'voice over narration': 0, 'submarine': 0, 'husband wife relationship': 0, 'dead brother': 0, 'jew': 0, 'lighting a candle': 0}"
"{'u.s. vice president': 5, 'iraq war': 5, 'september 11 2001': 4, 'heart attack': 3, 'u.s. government': 3, 'hit by a car': 3, 'politics': 2, 'american politics': 2, 'republican party': 2, 'hospital': 2, 'fake documentary footage': 2, 'based on real person': 2, 'reference to world war three': 2, 'scene during end credits': 2, 'breaking the fourth wall': 2, 'reference to the fairness doctrine': 2, 'reference to guantanamo bay cuba': 2, 'machiavellism': 2, 'dick cheney character': 3, 'fake end credits within film': 3, 'torture': 3, 'halliburton': 2, 'heart surgery': 1, 'heart transplant': 1, 'casper wyoming': 1, 'father daughter relationship': 1, 'washington d.c.': 1, 'slow motion scene': 1, 'split screen': 1, 'sister sister relationship': 1, 'overhead camera shot': 1, 'singing in a car': 1, 'surveillance': 1, 'reference to abu musab al zarqawi': 1, 'isis': 1, 'islamic state': 1, 'foreign policy': 1, 'al qaeda': 1, 'u.s. house of representatives': 1, 'u.s. secretary of defense': 1, 'george w. bush administration': 1, '2000 u.s. presidential election': 1, 'presidency': 1, 'political power': 1, 'power grab': 1, 'secrecy': 1, 'reference to the bush white house email controversy': 1, 'military policy': 1, 'war in afghanistan': 1, 'executive power': 1}"
"{'psychic': 2, 'father daughter relationship': 2, 'key': 2, 'ghost hunter': 2, 'brother sister relationship': 2, 'spanking': 2, 'dead mother': 1, 'niece': 1, 'sidekick': 1, 'gun': 1, 'year 1953': 1, 'death penalty': 1, 'father beating daughter': 1, 'basement': 1, 'year 2010': 1, 'haunted house': 1, 'flashback': 1, 'kidnapped girl': 1, 'watching tv': 1, 'contact the dead': 1, 'spirit': 1, 'medium': 1, 'prequel': 1, 'child abuse': 1, 'abusive father': 1, 'father': 0, 'mother': 0, 'captive': 0, 'locked room': 0, 'television': 0, 'laundry room': 0, 'reference to joseph stalin': 0, 'ghost': 0, 'ghost child': 0, 'door': 0, 'talking to an animal': 0, 'whistle': 0, 'metronome': 0, 'hypnosis': 0, 'hospital': 0, 'dog': 0, 'supernatural power': 0, 'supernatural horror': 0, 'columbia tristar': 0, 'universal': 0, 'haunting': 0, 'reference to e.t. the extraterrestrial': 0, 'psychotronic film': 0, 'mexican': 0, 'fourth part': 0}"
"{'riot': 3, 'protesting vietnam war': 3, 'protest march': 2, 'political protest': 2, 'based on true story': 2, '1960s': 3, 'chicago 7': 3, 'black panther party': 3, 'activism': 3, 'chicago illinois': 3, 'activist': 1, 'political persecution': 1, 'judicial misconduct': 1, 'year 1968': 1, 'year 1969': 1, 'lawyer': 1, 'jury tampering': 1, 'federal prosecutor': 1, 'trial': 1, 'courtroom': 1, 'political convention': 0, 'injustice': 0, 'yippie': 0, 'denial of legal counsel': 0, 'unfair trial': 0, 'police brutality': 0, 'police riot': 0, 'mistrial': 0, 'undercover police': 0, 'judge advocate general': 0, 'voir dire': 0, 'contempt of court': 0, 'police tail': 0, 'civil disorder': 0, 'political conflict': 0, 'bound and gagged': 0, 'vietnam war draft': 0, 'racism': 0, 'reference to james baldwin': 0, 'reference to malcolm x': 0, 'hippie': 0, 'place in title': 0, 'political trial': 0, 'political prosecution': 0, 'democratic national convention': 0, 'vietnam war': 0, 'ensemble cast': 0, 'ends with biographical notes': 0, 'what happened to epilogue': 0, 'molotov cocktail': 0}"
"{'undercover agent': 4, 'spy': 3, 'secret agent': 3, 'based on tv series': 3, 'martial arts': 4, 'female protagonist': 4, 'tough girl': 2, 'violence': 2, 'heroine': 2, 'satire': 2, 'disco dancing': 2, 'dominatrix': 2, 'girl power': 2, 'action heroine': 2, 'spy spoof': 2, 'female spy': 1, 'female feet': 1, 'toes': 1, 'martial arts action': 1, 'duct tape over mouth': 1, 'dental headgear': 1, 'dental retainer': 1, 'dental braces': 1, 'machine gun': 1, 'showdown': 1, 'gunfight': 1, 'shootout': 1, 'gadget': 1, 'hand to hand combat': 1, 'fistfight': 1, 'kung fu': 1, 'mixed martial arts': 1, 'exploding building': 1, 'movie set': 1, 'cross dressing': 1, 'belly dancing': 1, 'japanese': 1, 'body massage': 1, 'missing person': 1, 'jet plane': 1, 'slow motion scene': 1, 'cell phone': 1, 'bound and gagged': 1, 'reboot of series': 1, 'kicked into the air': 1, 'tied to a chair': 1, 'cigarette lighter': 1, ""dancing in one's underwear"": 1, 'exploding helicopter': 1, 'spy hero': 1}"
"{'party': 1, 'drone': 1, 'divorce': 1, 'bullying': 1, 'chase': 1, 'audition': 1, 'erection': 1, 'police': 1, 'stolen drugs': 0, 'journey': 0, 'child': 0, 'friendship': 0, 'odyssey': 0, 'friend': 0, 'teenage girl': 0, 'skipping school': 0, 'first kiss': 0, 'kissing party': 0, 'masturbation': 0, 'embarrassment': 0, 'father son relationship': 0, 'mother son relationship': 0, 'husband wife relationship': 0, 'brother sister relationship': 0, 'game playing': 0, 'baseball card': 0, 'skate park': 0, 'beer': 0, 'teenage crush': 0, 'underage drinking': 0, 'lasagna': 0, 'orange soda': 0, 'watching porn': 0, 'learning how to kiss': 0, 'watching someone': 0, 'being watched': 0, 'school bus': 0, 'bully': 0, 'sex doll': 0, 'cpr': 0, 'sex toy': 0, 'money': 0, 'bicycle': 0, 'shopping mall': 0, 'crossing a highway': 0, 'car accident': 0, 'dislocated arm': 0, 'truck': 0, 'truck driver': 0, 'bicycle accident': 0}"
"{'starvation': 5, 'ship': 4, 'survival': 3, 'boat': 3, 'disaster at sea': 3, 'cannibalism': 3, 'whaling': 2, 'whale': 2, 'disaster': 2, 'emaciation': 2, 'water': 2, 'sailor': 2, 'death': 2, 'ocean': 2, 'younger version of character': 1, 'sea': 1, 'essex': 1, 'sail': 1, 'storm': 1, 'whale attack': 1, 'drawing straws': 1, 'human skeleton': 1, 'marooned': 1, 'sole survivor': 1, 'vomiting': 1, 'courage': 1, 'bravery': 1, 'moral dilemma': 1, 'rationing': 1, 'castaway': 1, 'abandoned ship': 1, 'near death experience': 1, 'survivor': 1, 'paranoia': 1, 'underwater scene': 1, 'closing eyes of dead person': 1, 'capsizing ship': 1, 'tragedy': 1, 'cabin boy': 1, 'whaler': 1, 'haunted by the past': 1, 'pacific ocean': 1, 'ecuador': 1, 'rainstorm': 1, 'storm at sea': 1, 'man versus nature': 1, 'self sacrifice': 1, 'coming of age': 1, 'told in flashback': 1, 'hunger': 1}"
"{'image comics': 2, 'based on comic': 2, 'zombie apocalypse': 2, 'spin off': 1, 'undead': 1, 'zombie': 1, 'father daughter relationship': 1, 'survival horror': 1, 'lgbt': 1, '2010s': 0, 'die hard scenario': 0, 'violence': 0, 'name calling': 0, 'nickname': 0, 'zombie horror': 0, 'splatter horror': 0, 'black man': 0, 'lgbt character': 0, 'gay': 0, 'lesbian character': 0, 'post apocalypse': 0, 'bisexual': 0, 'bisexual man': 0, 'gay protagonist': 0, 'bisexual protagonist': 0, 'male protagonist': 0, 'bisexual male protagonist': 0, 'lgbt interest': 0, 'brother sister relationship': 0, 'father son relationship': 0, 'mother daughter relationship': 0, 'mother son relationship': 0, 'gore': 0, 'los angeles california': 0, 'interracial relationship': 1, 'based on comic book': 0, 'dystopian sci fi': 0}"
"{'american imperialism': 3, 'based on true story': 2, 'muslim': 1, 'prison': 1, 'female lawyer': 1, 'terrorism': 1, 'interrogation': 1, 'al qaeda': 1, 'sleep deprivation': 1, 'american politics': 1, 'based on book': 1, 'torture': 1, 'false confession': 1, 'war crime': 1, 'water torture': 1, 'sexual torture': 1, 'forced confession': 1, 'coercion': 1, 'sajjada': 0, 'muslim prayer rug': 0, 'u.s. government': 0, 'cuba': 0, 'reference to george w. bush': 0, 'reference to osama bin laden': 0, 'mauritania': 0, 'mother son relationship': 0, 'prologue': 0, 'scene during closing credits': 0, 'arabic': 0, 'u.s. military': 0, 'man wears eyeglasses': 0, 'courtroom': 0, 'judge': 0, 'freedom': 0, 'testimony': 0, 'airplane': 0, 'american flag': 0, 'cell phone': 0, 'photograph': 0, 'redacted document': 0, 'flashback': 0, 'flash forward': 0, 'prison cell': 0, 'drinking': 0, 'documentary footage during closing credits': 0, 'christian': 0, 'food': 0, 'reference to bob dylan': 0, 'handcuffs': 0, 'shackles': 0}"
"{'nature horror': 0, 'team action': 0, 'survival adventure': 0, 'flood': 0, 'prisoner': 0, 'hurricane': 0, 'reference to hurricane katrina': 0, 'swastika': 0, 'swastika tattoo': 0, 'female sheriff': 0, 'jet ski': 0, 'prison bus': 0, 'louisiana': 0, 'deputy': 0, 'police officer': 0, 'reference to gremlins': 0, 'police station': 0, 'shotgun': 0, 'shot in the neck': 0, 'alligator': 0, 'blood splatter': 0, 'severed head': 0, 'fight': 0, 'murder': 0, 'explosion': 0, 'ripped apart': 0, 'intestines': 0, 'impalement': 0, 'punched in the face': 0, 'held at gunpoint': 0, 'pistol': 0}"
"{'woman': 0, 'title directed by female': 0, 'written and directed by female': 0, 'female protagonist': 0, 'anaphylactic shock': 0, 'handheld camera': 0, 'home invasion': 0, 'kindergarten teacher': 0, 'long take': 0, 'one day timespan': 0, 'racial slur': 0, 'racial violence': 0, 'raped with an object': 0, 'real time': 0, 'sunset': 0, 'swastika': 0, 'white nationalist': 0, 'white supremacist': 0, 'wine': 0}"
"{'year 1981': 2, 'reference to paul mccartney': 2, 'reference to laurence olivier': 2, 'reference to chariots of fire': 2, '1980s': 1, 'love': 1, 'cinema': 1, 'movie theater': 1, 'racism': 1, 'race relations': 1, 'schizophrenia': 1, 'movie theatre manager': 1, 'movie theatre staff': 1, 'interracial love': 1, 'film projector': 1, 'film projectionist': 1, 'mental illness': 1, 'coworker coworker relationship': 1, 'mother son relationship': 1, 'watching a movie': 1, 'movie audience': 1, 'employer employee relationship': 1, 'reading a poem aloud': 1, 'written by director': 1, ""new year's eve"": 1, 'new year': 1, 'boyfriend girlfriend relationship': 1, 'going to college': 1, 'three word title': 1, 'psychological drama': 0, 'older woman younger man relationship': 0, 'bipolar woman': 0, 'kiss': 0, 'sex scene': 0, 'beach': 0, 'sandcastle': 0, 'interracial romance': 0, 'violence': 0, 'skinhead': 0, 'building a sandcastle': 0, 'abandoned theatre': 0, 'abandoned restaurant': 0, 'abandoned ballroom': 0, 'pigeon with a broken wing': 0, ""mending a pigeon's broken wing"": 0, 'bloody face': 0, 'hospital': 0, 'nurse': 0, 'amusement park': 0, 'amusement park ride': 0}"
"{'robot': 5, 'road trip': 3, 'dog': 3, 'furby': 2, 'family road trip': 2, 'father daughter relationship': 2, 'cgi animation': 1, 'computer animation': 1, 'evil robot': 1, 'robot army': 1, 'pet dog': 1, 'virtual assistant': 1, 'altered version of studio logo': 1, 'family relationships': 1, 'brother sister relationship': 1, 'husband wife relationship': 1, 'five word title': 1, 'family pet': 1, 'aspiring filmmaker': 1, 'pug': 1, 'robot apocalypse': 1, 'lgbt': 1, 'lesbian': 1, 'columbia tristar': 0, 'war against machines': 0, 'man against machine': 0, 'versus in title': 0, 'mother son relationship': 0, 'mother daughter relationship': 0, 'father son relationship': 0, 'dysfunctional family': 0, 'smartphone': 0, 'heroine': 0, 'human machine relation': 0, 'human robot team': 0, 'one woman army': 0, 'robot human friendship': 0, 'human versus machine': 0, 'disguised as robot': 0, 'villain turns good': 0, 'family as protagonists': 0, 'eyeglasses': 0, 'technology': 0, 'cartoon dog': 0, 'psychotronic film': 0, 'robot uprising': 0, 'ai takeover': 0, 'cg animation': 0, 'road trip adventure': 0, 'quirky comedy': 0}"
"{'male rear nudity': 2, 'sequel': 1, 'part two': 1, 'second part': 1, 'male in towel': 1, 'female nudity': 1, 'mafia': 0, 'secret': 0, 'heart': 0, 'doggystyle sex': 0, 'wife catches husband cheating on her': 0, 'cheating husband': 0, 'cheating wife': 0, 'erotica': 0, 'oral sex': 0, 'erotic': 0, 'male female kiss': 0, 'female male sex scene': 0, 'sex': 0, 'twin brother': 0, 'twins': 0, 'tragic love': 0, 'blood': 0, 'male protagonist': 0, 'female protagonist': 0, 'male and female protagonists': 0, 'beach': 0, 'pool': 0, 'caught having sex': 0, 'doggystyle sex position': 0, 'missionary sex position': 0, 'shot in the head': 0, 'based on novel': 0, 'sexual': 0, 'love': 0, 'sex scene': 0, 'steamy romance': 0, 'cunnilingus': 0, 'female rear nudity': 0, 'female topless nudity': 0, 'wife masturbates in front of husband': 0, 'kiss': 0, 'female frontal nudity': 0, 'female full frontal nudity': 0}"
"{'drug dealer': 2, 'cape cod massachusetts': 2, 'brother sister relationship': 2, 'teenage boy': 2, 'summer': 2, 'coming of age': 2, 'boyfriend girlfriend relationship': 1, 'gangster': 1, 'voice over narration': 1, 'car accident': 1, 'teenage girl': 1, 'drive in theatre': 1, 'asthma': 1, 'violence': 1, 'waitress': 1, 'amusement park': 1, 'sex': 1, 'sex on the hood of a car': 1, 'sex in a car': 1, 'passed out in a toilet': 1, 'father daughter relationship': 1, 'hurricane': 1, 'cocaine': 1, 'timeframe 1990s': 1, 'told in flashback': 1, 'car crash': 1, 'first time sex': 1, 'year 1991': 1, 'death of father': 1, 'marijuana': 1, 'reference to elvis presley': 1, 'reference to johnny cash': 1, 'reference to frank sinatra': 1, 'reference to freddie mercury': 1, 'reference to queen the band': 1, 'cigarette smoking': 1, 'reference to the ramones': 1, 'reference to bazooka joe': 1, 'reference to arnold schwarzenegger': 1, 'reference to traci lords': 1, 'pretending to have sex with a car': 1, 'reference to meatloaf': 1, 'reference to jesse jackson': 1, 'implied female nudity': 1, 'hit in the head': 0, 'shooting a gun into the ceiling': 0, 'female junkie': 0, 'tough cop': 0, 'young love': 0, 'climbing in a window': 0}"
"{'surreal comedy': 1, 'mollusk': 1, 'based on short film': 1, 'mockumentary comedy': 1, 'animated': 0, 'reference to wayne gretzky': 0, 'reference to whoopi goldberg': 0, 'airbnb': 0, 'stop motion animation': 0, 'stop motion': 0}"
"{'monster': 4, 'terrorism': 3, 'destruction': 3, 'showdown': 2, 'kidnapping': 2, 'monster versus monster': 2, 'flying monster': 2, 'creature feature': 2, 'monsterverse': 1, 'helicopter': 1, 'dragon': 1, 'eco terrorist': 1, 'eco terrorism': 1, 'godzilla character': 1, 'snow adventure': 1, 'godzilla': 1, 'mothra character': 1, 'king ghidorah character': 1, 'rodan character': 1, 'monster movie': 1, 'kaiju': 1, 'sequel': 1, 'heavy rain': 1, 'shared universe': 0, 'titan': 0, 'animal character name as title': 0, 'father daughter relationship': 0, 'scientist': 0, 'colon in title': 0, '2010s': 0, 'altered version of studio logo': 0, 'mother daughter relationship': 0, 'ex husband ex wife relationship': 0, 'flashback': 0, 'slow motion scene': 0, 'explosion': 0, 'exploding body': 0, 'exploding car': 0, 'exploding building': 0, 'exploding helicopter': 0, 'helicopter accident': 0, 'helicopter crash': 0, 'fighter jet': 0, 'fighter pilot': 0, 'ejection seat': 0, 'burned alive': 0, 'burned to death': 0, 'crushed to death': 0, 'eaten alive': 0, 'creature': 0}"
"{'helicopter': 2, 'wildfire': 2, 'baby': 2, 'firefighter': 2, 'forest fire': 2, 'based on true story': 2, 'natural disaster': 1, 'fire': 1, 'horse': 1, 'hospital': 1, 'grief': 1, 'danger': 1, 'loss of loved one': 1, 'evacuation': 1, 'fire department': 1, 'deforestation': 1, 'firefighting': 1, 'fire truck': 1, 'forest': 1, 'woods': 1, 'mustache': 1, 'friendship between men': 1, 'male camaraderie': 1, 'helmet': 1, 'disaster film': 1, 'combustion': 1, 'flame': 1, 'risk taking': 1, 'hard hat': 1, 'burn': 1, 'burning': 1, 'flames': 1, 'dust': 1, 'dirty face': 1, 'arizona': 1, 'death': 0, 'argument': 0, 'snake bite': 0, 'horseback riding': 0, 'reference to mount rushmore': 0, 'human pyramid': 0, 'anger': 0, 'professional certification': 0, 'singing in a car': 0, 'reference to willie nelson': 0, 'singing on a fire truck': 0, 'bathtub': 0, 'bouncer': 0, 'crew': 0, 'horseshoe': 0}"
"{'home invasion': 2, 'father daughter relationship': 2, 'key': 2, 'fiance fiancee relationship': 2, 'aryan brotherhood': 1, 'escaped prisoner': 1, 'murder': 1, 'violence': 1, 'teenage girl': 1, 'stabbed in the eye': 1, 'eye hanging from eye socket': 1, 'gore': 1, 'murder of father': 1, 'swastika tattoo': 1, 'ss tattoo': 1, 'father daughter trip': 1, 'rebellious teen': 1, 'widower': 1, 'loss of mother': 1, 'dog attack': 1, 'killing a dog': 1, 'one eyed man': 1, 'revenge': 1, 'orphan': 1, 'racism': 1, 'mother daughter relationship': 1, 'remote house': 1, 'lake': 1, 'torture': 1, 'tough girl': 1, 'hostage': 1, 'one girl army': 1, 'anti heroine': 1, 'one against many': 1, 'teen angst': 1, 'lake house': 1, 'murder spree': 1, 'teenage girl as protagonist': 1, 'protagonist becomes antagonist': 1, 'turning the tables': 1, 'teenage protagonist': 1, 'female protagonist': 1, 'character name as title': 1, 'father daughter talk': 1, 'father daughter hug': 1, 'fiance fiancee kiss': 1, 'fiance fiancee hug': 1, 'characters murdered one by one': 1, 'one word title': 1, 'female warrior': 1}"
"{'family relationships': 1, 'sibling relationship': 0, 'independent american cinema': 0, 'dramedy': 0, 'family drama': 0, 'thirtysomething': 0, 'poignant': 0, 'hometown': 0, 'homecoming': 0, 'absence': 0, 'sister': 0, 'brother': 0, 'poker game': 0, 'reconnection': 0, 'awkward relationship': 0, 'interpretive dance': 0, 'nostalgia': 0, 'adults': 0}"
"{'female protagonist': 2, 'marriage': 1, 'male nudity': 1, 'male rear nudity': 1, 'strong female protagonist': 0, 'strong woman': 0, 'empowered woman': 0, 'wedding': 0, 'evil mother in law': 0, 'female female fight': 0, 'fight': 0, 'locker room': 0, 'sister sister relationship': 0, 'strained sister sister relationship': 0, 'fight scene': 0, 'comedy fight scene': 0, 'teenage girl as protagonist': 0, 'teenage protagonist': 0, 'london england': 0, 'british pakistani': 0, 'british asian': 0, 'british comedy': 0, 'british': 0, 'male locker room': 0}"
"{'shaman': 0, 'female shaman': 0, 'shamanism': 0, 'asian horror': 0, 'evil possession': 0, 'incest': 0, 'tits': 0, 'breast': 0, 'mother daughter relationship': 0, 'female topless nudity': 0, 'promiscuous woman': 0, 'curse': 0, 'sex scene': 0, 'profanation': 0, 'sister sister relationship': 0, 'christmas': 0, 'brother sister relationship': 0, 'teenager': 0, 'small town': 0, 'reference to doraemon': 0, 'police': 0, 'found footage': 0, 'female nudity': 0}"
